,Title,Question,Answer,Date,URL,Keyword
4,당요병 또는 심장에 문제인지 궁금합니다.,"안녕하세요
현재 갑상선 항진증이 있는 상태입니다. 현제 3년째 약을 복용하고 있습니다. 
 
최근 특이한 증상이 있습니다.
1.갈증이 입안이 마를정도로 심합니다.  
갈증이 정말 심합니다. 물먹고 잔을 내려 놓자 마자 갈증이나고
항상 물이 옆에 있어야 안심이 되며 하루 하루 2~3L 물을 먹는듯합니다.
잠을 잘때도 항상 물을 옆에 놓고 잡니다. 가끔 술자리에서는 물을 3~4병을 먹기도 합니다.
음료를 안먹는데 최근 음료을 많이 먹습니다. 물론 음료가 잇어도 물이 옆에 있어야 합니다.
 
2. 하루 화장실을 소변 10~회이상 넘게 갑니다.
소변을 본후 개운하지가 않아 소변을 볼때도 잔류감 오래 남습니다.
소변색은 진한 노랑색입니다. 거품은 없고 맑은 노랑색입니다. 이전보다 두세배는 가는듯합니다.
 
 
3. 올해초부터 가만이 있어도 숨이 가쁜듯 호홉 곤란이 항상 있습니다.
앉아 있을때 가슴이 많이 답답하며 숨이 찹니다. 그리고 심장도 빨리 뛰는게 느껴집니다.
특히 걸을때 숨이 많이 차서 아주 천천히 걷는데도 심장도 빨리 뛰는 듯 하고
걷는 상태에서 숨이 심하게 찹니다. 물로 계단은 1층 올라갈때부터 차구요. 중간에 올라가다 쉬는
경우가 많습니다. 급하게 달리는것은 엄두도 못냅니다. 누워 잇는 경우도 답답함을 느낌니다.
 
4. 얼마전 지방여행중 아침에 일어나서 온몸을 오그리며 꼼작 못하고  실내에서 큰소리를 계속 
지를 지르며 15분동안 참을수 없을 정도로 아랫배가 심하게 아팠습니다.
 
5. 의욕이 없고 피로감이 항상 느끼며 몸 근육에 힘이 없습니다.
 
6. 갑상선 때문인지 생리량이 1년 전부터 2일 밖에 되지 않습니다.
 
7. 잠은 2시간정도 지나야 들수 있습니다.
 
8. 올해 8월달쯤 잠자리에 누워있는중 심장이 심하게 뛰어(40분 정도) 잠을 못잤습니다.
 
9. 얼굴이 푸석푸석한게 심해졌으며 이유업이 몸이 가렵다는 생각이 많이 듭니다.
그리고 자주 손발이 저립니다.
 
10. 식욕이 너무 많이 왕성해 진것같습니다. 밥먹고 난후 배부른감이 없으며 계속 먹게 됩니다.
하여 한번 밥을 먹을때 2그릇정도 먹는데도 포만감이 없습니다.  식사습관이 불규칙하여
폭식을 자주 하게 됩니다. 현재 충치도 있는 상태인데 충치 통증이 생겻습니다.
 
11. 몸무게가 53에서 51로 줄었습니다. 몸무게가 늘다가도 다시 2~3일뒤에는 다시 줄어듭니다.
 
12. 안경을 쓰는데 시력은 않좋은 상태입니다. 안경을 컴을 볼때만 쓰는데 최근 안경을 벗고 있을때
시력이 더 떨어진듯하며 침침한 느낌이 약간 들어 현재는 집에서도 항상 안경을 쓰고 잇습니다.
 
13. 저녁에 집에 가면 다리가 심하게 부어 있씁니다.","안녕하세요? 하이닥 - 네이버 지식 iN 내과 상담의 이완구 입니다.
 
여러가지 증상으로 인해 걱정이 많으신 것 같습니다.
 
그러나 이런 많은 증상들이 한가지 질병으로 인한 증상은 아닌 것 같고
한마디로 답변하기도 어려운 증상들입니다.
 
그러나 크게 분류하여 본다면
첫째로 당뇨병과 당뇨병으로 인한 신장이나 심장의 손상들이 의심이 됩니다.
둘째로는 갑상선기능 항진증이 조절이 안되어 심장근육에 이상이 왔을 가능성입니다.
 
그러나 이런 것들은 무척 위험한 질환들이기 때문에 함부로 언급하기도 조심스러워집니다.
 
일단 질문자께서 해야 할일은 빨리 병원에 방문하거나 입원하여 정밀한 검사를 받아보는 것입니다.
더 지나면 위험할 수 있으니 빨리 시간을 내어( 이번주나 다음주라도) 병원에 방문하기 바랍니다.
 
답변이 도움이 되었길 바라며...
감사합니다.",2011.10.25,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70101&docId=139126158&qb=6rOE7IaN6rCI7Kad&enc=utf8&section=kin&rank=103&search_sort=0&spq=0,계속갈증
5,안녕하세요...저는오줌을자주쌉니다,"안녕하세요 의사님~
저는 오줌을자주쌉니다....
물을 많이 마셔서 그러는거같은데.. 항상 갈증을 느끼더라구요 물 한컵에 300ml된다치면
한잔가지고는 안되고 두잔정도 마셔야 겨우 이제 마신거같고....
그렇게 다마셨다고 해도 20분정도있으면 또 화장실 가서 오줌싸고 이게 게속하루에 반복되네요
처음에는 별로 신경을 안썼습니다.
근데 친구가 물을하도안마시다보니 신장증후군 이런게 걸렸더군요 ;
그래서 저도 그런쪽으로 문제가 있는게 아닌가 싶어서 질문드립니다...
물을 아무리마셔도 갈증해소가 잘안되고 입이랑 신장이랑 터널이있는지 오줌이계속나오네요;
친구들도 너무 오줌을자주싼다고 이상해하고
목이마르고 갈증이나는데도 물을 안마시면 좀있으면 현기증이납니다
빈혈이있는거같아 철분제를 먹구있어요 하루에 한알씩....약사님이 예방하는용도로도 쓰인다더군요
병원을 가봐야하는지... 어떤병쪽으로있는지 질문하겠습니다....
알아듣기쉽게 설명해주시면 더욱더 감사하겠습니다
저는 심각하게생각되오니 잘부탁드려요 '-'; 참고로 밤에자다가 오줌마려서 간적은없다고보시면됩니다..ㅎㅎ","안녕하세요? 하이닥 - 네이버 지식 iN 비뇨기과 상담의 배범철 입니다.
 
대부분이 청소년기에 나타나는 불안감, 긴장, 초조 등이 원인입니다.
뭔가 어른이 되고싶고 어른이 하는걸 따라하고 싶은데 불안하지요?
사회적 장벽, 도덕, 윤리,법....이런 것들과의 갈등이 많아서 불안하지요?

그래서 생긴 과민성 방광으로 생각됩니다.
마음이 안정이 되면 좋아지는데 쉽게 되지는 않을겁니다.
그러면 약물을 복용 하는게 좋습니다.
 
감사합니다.",2011.02.21,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70113&docId=125972068&qb=6rOE7IaN6rCI7Kad&enc=utf8&section=kin&rank=218&search_sort=0&spq=0,계속갈증
6,화장실에 너무 자주가요,"갈증이 자주나서 많이 마시면 바로 마렵고 화장실에 계속 가고
너무 많이가는것 같아요 그리고 소변을 조금 참으면 아랫배가 아프고
배출할때 까지도 아픈데 하고나면 괜찮아지고요 상관있나 모르겠지만
빈혈도 심해지는것 같고 어디 앉아있음 다리도 자주저리고 왜 이런거죠","비뇨기과 전문의 박성열입니다.
 
여성의 경우 요도가 짧아 방광염이 걸리기 쉽습니다. 증상이 계속되고  생활에 많은 불편을 준다면 가까운
 
 비뇨기과에서 소변 검사등을 받아 보아 급성 방광염, 간질성 방광염 등 진단을 받아 보시는 것을 권해드
 
립니다.",2011.08.17,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70113&docId=135488183&qb=6rOE7IaN6rCI7Kad&enc=utf8&section=kin&rank=227&search_sort=0&spq=0,계속갈증
7,물변을 자주 봅니다.,"거의 인스턴트 음식은 입에 대지않는편입니다.
 
김치에 밥이랑 같이 먹는 편이구요.
 
그런데 어제부터 감기 몸살과함께 물변을 자주봅니다.
 
1시간에 1번꼴
 
어절댄 30분에 1번꼴로봅니다.
 
자다가도 계속 중간중간 깨어서 화장실을 들락날락 거리는데..
솔직히 너무 괴롭네요
 
 
최근 딱히 먹은거라고는
 
박카스, 핫식스 정도네요..
 
아무튼 너무 괴롭습니다. 잠도 못자고 ...
해결 방안이 잇을까요??
 
병원은 너무 멉니다..
 
가고싶어도 못가는 상황입니다.","- 답변드립니다.
 
- 현재의 물변은 준 설사입니다..
 
- 원인은 잘못된 음식이나 마실 것에 있으므로
  이를 잘 파악해서 중지해야 합니다. 
 
- 위장은 나쁜 내용물을  몰아내기 위하여 강하게 운동하여
  복통과 설사를 일으키는데..
  치료의 목표는 내용물이 다 빠질 때까지 굶고 기다려야 합니다.
         
- 따라서 치료원칙은 하루정도 굶고 기다려 봅니다.
  1-2일 정도 굶되 보리차 (+ 설탕+ 소금 소량) 을 끓여서
  이것만 마시면서 허기와 갈증을 달래면서 기다리면  거의 99%는 낫습니다.   
         
좋아지면 식사는 죽을 하루먹고 다음날부터 보통식사를 합니다.  
약물은 쓰지 않는 것이 좋습니다.",2011.11.11,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70104&docId=139964209&qb=6rOE7IaN6rCI7Kad&enc=utf8&section=kin&rank=267&search_sort=0&spq=0,계속갈증
8,목이 건조하면 기침이 나오나요.,"제가 예전에 자꾸만 메연연기를 마셔서  길가에 침을 배텄어요. 어느날  혀가 새하얗게 변해서
갈증도 심한데 양치를 하고 물을 마시고.. 어디갈때 매연 연기마시지 않도록 마스크를 착용하고
있어요.. 이제는  괜찮은대.. 계속 기침이 멈추지 않아요.. 어떻하지요? 
도아주세요.. 부탁입니다..","안녕하세요. 하이닥-네이버 지식인 호흡기내과 상담의 진성림 입니다.
 
가래가 지속되는 증상이 지속되는 경우에는
흉부 방사선 사진 촬영과 객담 검사가 필요합니다.
 
가래가 나오는 원인을 찾기 위해서는
검사를 해봐야 원인을 찾고  원인을 알아야 정확한 치료가 가능하기 때문입니다.
 
가래를 유발 할 수 있는 원인은 다양하기 때문에 임상 증상만 듣고서 왜 그런지 알 수가 없습니다.
 
기관지 염증인지 결핵인지 다른 호흡기 질환이 동반되어 있는지 여부에 대한
정확한 진단을 위해서 호흡기 내과에 가셔서
흉부 사진촬영과 객담 검사를 받아 보시기 바랍니다.
 
감사합니다.",2011.03.26,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010101&docId=127835627&qb=6rOE7IaN6rCI7Kad&enc=utf8&section=kin&rank=286&search_sort=0&spq=0,계속갈증
9,안녕하세요...저는오줌을자주쌉니다,"안녕하세요 의사님~
저는 오줌을자주쌉니다....
물을 많이 마셔서 그러는거같은데.. 항상 갈증을 느끼더라구요 물 한컵에 300ml된다치면
한잔가지고는 안되고 두잔정도 마셔야 겨우 이제 마신거같고....
그렇게 다마셨다고 해도 20분정도있으면 또 화장실 가서 오줌싸고 이게 게속하루에 반복되네요
처음에는 별로 신경을 안썼습니다.
근데 친구가 물을하도안마시다보니 신장증후군 이런게 걸렸더군요 ;
그래서 저도 그런쪽으로 문제가 있는게 아닌가 싶어서 질문드립니다...
물을 아무리마셔도 갈증해소가 잘안되고 입이랑 신장이랑 터널이있는지 오줌이계속나오네요;
친구들도 너무 오줌을자주싼다고 이상해하고
목이마르고 갈증이나는데도 물을 안마시면 좀있으면 현기증이납니다
빈혈이있는거같아 철분제를 먹구있어요 하루에 한알씩....약사님이 예방하는용도로도 쓰인다더군요
병원을 가봐야하는지... 어떤병쪽으로있는지 질문하겠습니다....
알아듣기쉽게 설명해주시면 더욱더 감사하겠습니다
저는 심각하게생각되오니 잘부탁드려요 '-'; 참고로 밤에자다가 오줌마려서 간적은없다고보시면됩니다..ㅎㅎ","안녕하세요? 하이닥 - 네이버 지식 iN 비뇨기과 상담의 배범철 입니다.
 
대부분이 청소년기에 나타나는 불안감, 긴장, 초조 등이 원인입니다.
뭔가 어른이 되고싶고 어른이 하는걸 따라하고 싶은데 불안하지요?
사회적 장벽, 도덕, 윤리,법....이런 것들과의 갈등이 많아서 불안하지요?

그래서 생긴 과민성 방광으로 생각됩니다.
마음이 안정이 되면 좋아지는데 쉽게 되지는 않을겁니다.
그러면 약물을 복용 하는게 좋습니다.
 
감사합니다.",2011.02.21,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70113&docId=125972068&qb=6rOE7IaN6rCI7Kad&enc=utf8&section=kin&rank=317&search_sort=0&spq=0,계속갈증
10,물만 마시면 바로 화장실을 가게되요,"안녕하세요
제가요 공부를 하고있는데 ..재수생이에요
평소에 물을 잘 안마시는데요
공부를 하다보면 목 이 마니 마르더라구요.
그래서 물을 먹게되었는데
먹어도 먹어도 갈증이 없어지지 않고ㅠㅠ
소변은 계속 나오고
진짜 한컵 먹고 5분?바로바로 화장실왔다갓다 해가꼬
좀귀찬기도 하고 좀 정도가 심한거같애서요
 
저무슨 문제잇는건가요","안녕하세요
 
상담의사 권헌영입니다
 
소변이 자주 마려워 걱정이 많은것 같습니다
 
소변이 자주 마려운 현상은 소변양의 증가(다뇨증) 또는 방광용적의 감소로 인해 발생합니다.
많은 양의 소변을 자주 배뇨한다면 다뇨증이며 원인은 과도한 수분섭취,스트레스 , 당뇨, 요붕증등이 원인이며  방광용적의 감소로 인한  소변자주 마려운 현상은 불안, 외부로 부터의 압박, 과민하고 순응도가 떨어진  신경탓 방광, 아래요로 막힘, 방광염등의 원인일 수 있습니다
걱정되시면 비뇨기과 방문하셔서 검사를 하여 원인을 알아보시는것이 좋습니다
 
도움이 되었으면 합니다",2011.04.19,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70113&docId=129138792&qb=6rOE7IaN6rCI7Kad&enc=utf8&section=kin&rank=387&search_sort=0&spq=0,계속갈증
11,1형 당뇨 소아 당뇨,"2010년 7월부터 살이 빠지기 시작하더니 1달 만에 체중이 10kg 감량되고 (감량 후 49kg)
극심한 갈증으로 물을 하루에 5L 이상은 마신 것 같네요 화장실을 1시간 반에서 3시간 사이에 잠자다가도
꼭 갔었어요
아는 언니 친구가 그런 증상으로 당뇨진단을 받았다는 이야기를 듣고 병원을 찾았습니다.
 
2010년 9월 말일 경 당뇨가 의심된다는 이야기를 들었고
10월 초 수원 대학병원에서 1형당뇨 판정을 받았습니다.
 
처음 동네 내과에 갔을 때 10시간 공복에 야간 근무를 마치고 아침 9시정도에 가서 혈당 측정해보니
290이 나왔었어요 그리고 이틀 뒤 다시 9시간 공복에 야간 근무를 마치고 같은 시간에 가서 혈당 측정
해보니까 340이 나오더라구요...
 
거기서 바로 의사선생님이 대학병원 내분비대사내과에 진료예약 해주셔서
감사하게도 바로 다음날 진료를 받을 수 있었습니다.
 
대학병원 의사선생님께 처방받고 일상생활을 했는데
제가 그 당시 혼자 살고 있어서 관리를 제대로 못했습니다.
나중엔 심해지니까 식전에도 혈당을 체크하면 600이상이 나와서 혈당기가 에러를 보여주더라구요
 
그래서 12월에 약 2주간 입원 후에 저한테 맞는 인슐린 양을 맞춰서 퇴원을 하고 다시 일을 시작했는데
육체노동을 하다 보니까 하루에도 고혈당 저혈당이 왔다갔다 하는겁니다
주사를 맞고 밥을 먹은 2시간 후에 체크하니까 약 160이 나오더니
한.. 2시간 정도 지나니까 식은땀이 등을 적실정도로 나더니 손이 떨려서 일을 못하겠더라구요
체크해보니까 48까지 떨어지더라구요..
사탕을 먹고 10분이라도 쉬라고 의사선생님이 그러셨는데
일의 특성상 오래 자리를 비울 수 없어서 사탕만 먹고 일을 했는데
그러다 보면 또 1시간도 안되서 저혈당이 옵니다..
그래서 주사를 줄여봤는데도
식후 2시간째에 450까지 나와서 결국 퇴근 무렵에는 저혈당이 꼭 오더라구요
너무 무섭고 당뇨인 저에게는 맞는 직장이 아니라고 여겨 퇴사하고
지금은 가족곁에 와 있습니다.
 
그런데 문제는 지방에 내려오고서 관리를 전혀 안하고 있습니다.
다닐만 한 병원도 없을 뿐더러
한번 손놓게 되니까 혈당 체크 하는 것도 쉽지만은 않더라구요
체크하는 것도 귀찮은데
하루 네번씩 꼬박꼬박 주사 맞는 건 더더욱 안하게 되더라구요
지금 타다논 주사도 전부 버려야 할 판이예요..
6개월도 지났고 보관도 상온에서 했거든요
 
그런데 제가 지금 여기에 글을 쓰는 이유는
합병증인가 하는 의심이 들어서요
지금 다니는 회사가 너무 바빠서 연차를 쓰고 위에 큰병원을 갈 수 있는 상황이 안되서
한번 질문 해 보네요
 
1. 어쩌다 한곳을 계속 응시하게 되면 초점이라고 해야하나요? 뿌옇다가 뚜렷해지고 왔다 갔다를 반복합니다. 그런 증상을 보인 건 작년 말부터 그랬네요
 
2. 기지개를 키면서 다리를 쭉 뻗으면 다리 근육이 너무 아파서 켜다 맙니다. 그렇게 아프면 발목도 제 맘대로 움직이질 못해요 그래서 쭉 뻗은 발을 손으로 다시 구부립니다.
 
3. 피부가 이상합니다. 어버이날에 할아버지댁에 다녀와서 일찍 나온 모기에 물렸는데
 오늘이 15일인데 아물었는지 어쨌는지 가렵지는 않지만 아직 옅은 검붉은 색으로 흉터같은게 남아서 안없어집니다.
 심하게 먹은 다음 날에는 온 등이랑 가슴 가운데쪽이 너무 가려워서 안긁고는 못배길 정도예요.
 
4. 힘이 점점 딸립니다. 이제 음료수 병따개도 손으로 돌려서 여는 건 힘들게 따고 캔만 땁니다.
유리병에 두유나 페트병 병뚜껑같은 돌려서 열어야 하는게 힘들 정도라서 다른 사람에 따달라고 합니다.
 
5. 힘이 딸려서 그런건지 모르겠는데 걷다가 아무도 안건드렸는데 혼자 꺾여서 넘어집니다.
다리가 풀린게 한두번이 아니네요 5번에 1번은 넘어지는 것 같애요
상처가 나면 빨리 낫는 편도 아니구요..
 
그 외 다수 다른 증상이 있는데
지금 궁금한 건 눈에 혹시 합병증이 올 수 있는 기회가 되고 있는게 아닌가 해서요
눈이 안보인다고 생ㄱ가하니 너무 끔찍합니다
눈이 안보인다면 차라리 죽고싶을 정도예요
 
현재 나이 22살인데
결혼도 하고 아이도 낳아야 하는데..
 
얼마전에 엄마한테 농담삼아서 엄마 결혼 같은거 안하고 엄마랑 평생 살라네 하고 말한 적이 있는데요
엄마가 도대체 엄마를 얼마나 더 괴롭혀야 니가 편해지겄냐 하시더라구요
 
엄마도 툭 던진말이겠지만 속상하더라구요
또 아 내가 얼마나 다른사람한테 피해를 주는가 싶기도 하더라구요
집에 내려와서는 정말 하루도 빠짐없이 엄마랑 먹는거 때문에 또 운동때문에 싸우네요
그게 또 스트레스가 되고 하니까
머리도 빠지고
생리도 안한지 6개월정도 되었네요
 
으....
다시 관리를 해야하겠지만
회사에 입사한지 한달도 안되서 연차를 내고 병원 갈 근본이 안되네요
앞으로 한달 두달은 계속 연장근무까지 하면서 일할텐데
당뇨란게 한번 병원가고 땡인게 아니잖아요
주기적으로 가줘야하는데
아직 회사는 모르거든요...
연말에 건강검진하면 나오겠지만....
 
긍정적인 마인드로 살아보려 해도 이렇게 한번씩 몸이 말을 안들어주면
무서운 생각이 들더라구요
 
저와 같은 당뇨인들 모두 힘내세요~!!","안녕하세요. 하이닥-네이버 지식iN 내과 상담의 이완구 입니다.
 
당뇨가 있으신 분들 중에서도 제 1형 당뇨인 분들은 반드시 인슐린으로만 치료를 받아야 하기 때문에
제 2형 당뇨가 있는 분들보다 더 치료에 대한 부담이 많습니다.
더구나 인슐린을 하루 네 번을 맞아야 하기 때문에
이로 인해 치료에 대한 심리적 부담이 더 증가될 것입니다.
 
글을 읽으니 안타까운 마음이 듭니다.
왜냐면 인슐린을 어떻게 조절하는지 원리만 조금 배우면 잘 해낼 수 있는 일을 (무척 쉬운 일인데)
그로 인해 포기하여 혈당조절을 자포자기 하는 심정으로 방치하고 있다는 생각이 들기 때문입니다.
 
인슐린을 하루 네 번 맞는 제 1형 당뇨환자의 경우 생활하다가 저혈당이 발생하면
언제 어떤 상태에서 저혈당이 오는지 본인이 체크해봐야 합니다.
그래서 저혈당이 오는 시간에 해당하는 인슐린의 용량을 줄인다면 
저혈당 없이 혈당조절을 성공적으로 해낼 수 있습니다.
글로 다 써서 설명을 할 수 없는 부분이 많아서 일일이 설명이 어렵지만
그런 조절 방법은 무척 쉽고 많은 지식이 필요하지도 않습니다.
 
일단 질문자님의 경우는 빨리 병원 내분비 내과에 방문하여서 진찰을 받고
혈당을 조절하는 것이 급선무일 것 같습니다.
왜냐면 시간이 지체될수록 합병증은 점점 심해지고
이미 발생한 합병증은 그 다음에 아무리 노력해도 돌이키기 어렵기 때문입니다..
 
질문을 조목조목 하셨지만, 답변은 한가지; ""네 합병증과 관련이 있는 소견입니다"" 이군요.
 
특히 눈의 이상은 망막과 수정체의 고혈당으로 인한 손상때문인데, 오래 지나면 점차로 시력이
더 떨어질 뿐 아니라 눈을 움직이는 근육들인 외안근들이 마비가 와서 사시가 발생할 수도 있습니다.
지금부터 혈당을 잘 조절하면 뿌옇던 증상들이 대개는 좋아집니다. 서두르세요.
 
힘이 부족하여 병뚜껑도 못여는 경우나 걸으면 다리에 힘이 없어 주저앉으려 하는 증상들 모두
당뇨로 인한 근육의 무력증 때문이며, 혈당을 조절하면 회복되지만 빨리 서둘러야 합니다.
 
피부에 검붉은 색으로 흉터처럼 생긴 것은 아마 체부백선(무좀같은 곰팡이)일 수 있습니다.
이것도 혈당이 높은 것과 관련이 있으며 피부과에서 따로 치료를 받아야 합니다.
 
일단 빨리 하던 일들을 접어두고 병원에 입원하여서 혈당 조절에 대한 장기 계획을 세우시고
그 후 혼자 해낼 수 있도록 의사선생님께 잘 교육을 받으시면
앞으로 혈당 조절하는 것에 대해 두려움이 없어질 것입니다.
 
답변이 도움이 되었길 바랍니다.",2011.05.15,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010106&docId=130540599&qb=6rOE7IaN6rCI7Kad&enc=utf8&section=kin&rank=474&search_sort=0&spq=0,계속갈증
12,어느 쪽이 문제인건지 궁금합니다.,"저는 주류관련 장사를 만 4년 이상 해온터라,
부득이하게 술 자리가 잦고, 불규칙한 생활습관에 늦은 시간에 식사를 하는 경우가 대부분 입니다.
게다가 맵고 짠 음식을 좋아하는 버릇 까지..
 
최근엔 과음을 하고 귀가 후, 갈증을 해소하려고 홍초 음료를 마시고 잤는데
엄청난 속쓰림과 구토, 설사가 동반하는 증상이 있었습니다.
급한대로 지사제와 위염,십이지장궤양 치료제를 약국에서 사다 먹고 하루 푹 쉬었더니
세 가지 증상 모두 완화는 되었구요..
 
그런데 아랫배가 더부룩 하고, 살짝만 눌러도 통증이 느껴지는 증상이 계속 지속되네요.
이런 증상은 어느 부분을 검사 받아야만, 정확한 진단을 받을 수 있는건지 궁금합니다.
답변 부탁 드려요~","안녕하세요.
하이닥 네이버 지식인 가정의학과 상담의 안영우 입니다.
 
급성 위장염을 앓은후 복막에 염증이 생긴 것 같습니다만,
가까운 내과 가정의학과 등에서 진찰을 받으시는 것이 좋겠습니다. 
복부 초음파 검사라도 받으세요.
 
밤에도 진찰하는 병원이 있습니다.",2011.04.08,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=128523693&qb=6rOE7IaN6rCI7Kad&enc=utf8&section=kin&rank=482&search_sort=0&spq=0,계속갈증
13,당뇨(당수치)에 관한 질문좀 드리겠습니다.,"안녕하세요. 올 35의 남자입니다. 작년 6월경 갈증이 많이 나고 화장실을 자주가서 자가혈당기를 구입해
체크를 해봤더니 공복200이상 식후488이 나와서 병원을 갔습니다. 당화혈 11 및 당뇨판정 받고 글리멜2mg를 약 2달간 복용했었습니다. 복용중 자꾸 저혈당이 와서 임의대로 복용 중단했구요. 지금까지 약 8개월동안 약을 먹지않았습니다. 지금 혈당은 공복 89~110사이 식후2시간 혈당 150미만으로 쭉 나오고 있습니다.(6개월이상 이 혈당 유지입니다. 과식하고 120미만도 자주 나옵니다.;;)키184에 몸무게117인 고도비만에서 지금은 꾸준히 식이를 해서 102까지 뺐구요. 식사는 집에서는 현미밥을 먹지만 밖에서는 딱히 가리는것없이 먹습니다.(백미만 되도록 안먹습니다.) 흡연 음주 주1-2회정도 하구요...약을 다시 먹어야 할까요.. 아니면 이 상태에서 살을 더 빼고 현미식을 하면 괜찮을까요 그게 궁금합니다... 제 지금상태가 수치상 내당능이라고 생각되는데.. 당뇨에서 살을뺀다고 내당능이 될수가 있나요? 당뇨에 해박하신분들 답변부탁드립니다.
1.약을 계속 먹어야 할까요? 아님 현미식과 운동으로 계속 지내볼까요?","일단은 체중감량하신 것 축하드립니다. 약을 다시 복용할 지 판단하기전에 먼저 병원에 다시
방문하시어 당화혈색소 수치 및 인슐린, C-peptide 수치등을 검사해봐야 합니다. 또한, 복부초음파 등을
통해 췌장의 이상유무를 파악해 놓아야 합니다. 그리고나서 그에 합당한 조치를 취하시면 됩니다.
더불어 치료전에 갑상선 기능 이상등이 없는지 파악이 되어 있어야 합니다.
당화혈색소로 보통 6.5% 이상시 당뇨로 볼 수 있으며 7.0 이상시 합병증이 진행중이라고 볼 수 있습니다.
진료 받아 보시기 바랍니다.",2011.04.18,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010106&docId=129080220&qb=6rOE7IaN6rCI7Kad&enc=utf8&section=kin&rank=489&search_sort=0&spq=0,계속갈증
14,배가부른데도 먹을것을 자꾸 먹게됩니다. 병인건가요,"안녕하세요,저는 6학년 여자입니다.
키 140~141 몸무게 29~30 입니다.
 
제가 이 질문을 쓴이유는 정말 이상해서 입니다.
 
요새는 밥도 많이먹고,군것질과 폭식도 엄청나게합니다.
그런데요,중요한것은 배가 고파서가 아닌 그냥 먹고 싶어서 먹는다는겁니다.
음식이 위를 터지게 할것 같아도 입은 계속 음식을 원합니다 ㅠㅠ
일주일전까지만해도 몸무게가 28.9 였거든요 ㅠㅠ
이상태가 계속되면 비만이 될것같아 걱정도 심각하게됩니다.
또 키도 잘 자라지를 않고 있어서...
이럴땐 어쩌나요....
부모님은 성장기에는 비만되도 괞찮다고 먹고싶은것 먹으라고 하십니다.
하지만 전 그게 믿기질않아요.
1.살이  어른되면 빠진다는 말도 거짓말 아닌가요????진짜인가요???
2.어떻게하나요 이제....먹고싶은거 그냥 다 먹어요?아님 안먹어야되요????
3.어떻게하면 키는 자라고 살은 빠질까요???
도와주세요 ㅠㅠ","1. 성장기에 살이 찌더라도 어른 되면 빠진다는 말은 사실이 아닙니다.
  물론 어른이 되면서 생활이나 습관에 변화가 와서 살이 빠지게 되는 경우도 있을 수 있겠지만, 실제로 성장기의 비만은 성인 비만으로 이어질 가능성이 많습니다.
 성장기에 체지방이 증가하게 되면 지방 세포의 크기와 숫자가 동시에 증가하게 되는데, 지방세포의 크기는 줄어들 수 있어도 한번 늘어난 지방세포수는 줄어들지 않기 때문에 성인이 되어서도 비만이 될 가능성이 더 커지는 것입니다.
 
2. 규칙적인 식습관을 유지하는 것이 좋습니다. 아침, 점심, 저녁을 꼬박꼬박 규칙적으로 먹으면, 폭식이나 간식을 줄일 수 있습니다. 끼를 거르거나 충분한 식사를 못하게 되면 기름진 간식을 찾거나 폭식을 하게 될 가능성도 커지기 때문입니다.
 특히 아침을 굶는 경우가 많은데, 아침을 꼭 챙겨먹는 습관은 점심이나 저녁에 폭식을 하게 될 가능성을 줄여주고, 간식에 대한 욕구도 감소시켜서 규칙적인 식습관을 유지하는데 큰 도움을 줄 것입니다.
 
3. 균형잡힌 영양의 식사를 규칙적으로 먹고, 꾸준한 운동습관을 가져야 합니다.
 하루 3끼 골고루 충분히 먹고, 기름진 간식과 야식은 피해야 합니다. 특히 단백질 섭취는 충분히 해야 하고, 야채나 과일도 충분히 먹는 것이 좋습니다. 쉽게 마시게 되는 음료수도 칼로리가 높기 때문에, 갈증은 음료수 대신 물로 풀어야 합니다.
 걷기, 달리기, 줄넘기, 수영 등의 유산소운동은 체지방 감소뿐만 아니라 성장에도 도움을 줍니다. 하루 30분 이상, 일주일에 3회 이상 꾸준히 시행해야 효과를 거둘 수 있습니다.
 충분한 숙면을 취하는 것도 중요합니다. 긍정적 생각을 갖고 즐겁게 생활하는 것 역시 건강한 살빼기와 성장에 도움을 줄 것입니다.
 
 감사합니다.",2011.07.21,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70115&docId=134021275&qb=6rOE7IaN6rCI7Kad&enc=utf8&section=kin&rank=510&search_sort=0&spq=0,계속갈증
