,Title,Question,Answer,Date,URL,Keyword
90,이런 경우에.. 고혈압 약을 먹어야 하나요?,"저희 어머니가
혈압이 평소에도 높으십니다.
 
그리고  
콜레스테롤이 너무 높다고 하여
현재 콜레스테롤 낮추는 약을 먹고 계십니다.
 
혈압이 보통 145/90 정도로  나오는데
어떤 병원에서는 혈압약을 먹어야 한다 하고(한달 정도만 우선)
어떤 병원에서는 혈압약까지 먹을 필요는 없고 일단 좀 더 지켜보자고 하네요;;
 
병원마다 처방이 달라 고민입니다.
이 정도이면 혈압약을 먹어야 하는건지.... 전문가님의 답변 꼭 부탁드립니다.
그리고 혈압약을 먹으면 앞으로 평생 먹어야 한다고 하던데...이것 또한 걱정입니다.
 
또
가끔 눈이 막 떨리는 것을 느낀다고 하시는데 이게 고혈압과 관련이 있는건지도 궁금합니다.
 
답변 부탁드려요","안녕하세요, 하이닥 네이버 지식iN 가정의학과 상담의 황희진 입니다.
 
이 정도이면 혈압약을 먹어야 하는건지.... 전문가님의 답변 꼭 부탁드립니다.
 
--> 두 세번 더 혈압 측정을 해 보길 바랍니다.
 
 
그리고 혈압약을 먹으면 앞으로 평생 먹어야 한다고 하던데...이것 또한 걱정입니다.
 
--> 경제적으로 큰 어려움이 없다면 혈압약은 평생 복용하여 슬픈 일(풍, 심장마비)의 발생확률을 줄이는 게 좋습니다.
 
 
또
가끔 눈이 막 떨리는 것을 느낀다고 하시는데 이게 고혈압과 관련이 있는건지도 궁금합니다.
 
--> 관련 없습니다.
 
문의에 도움이 되셨길 바랍니다.",2009.11.21,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010103&docId=76608682&qb=6rOg7ZiI7JWV&enc=utf8&section=kin&rank=677&search_sort=0&spq=0,고혈압
91,고혈압인 할머니 체하셧는데 손따드려요 갠찬을까요?,"지금 할머니가 체하셔서 아프시다고 하는데 손을따드리고싶거든요 ㅠ
그런데 평소에 고혈압때문에 약을 먹고계신대 ㅠㅠ
손을따드려도 되나요?
급해요 진짜..ㅠㅠㅠㅠㅠㅠ
빨리답좀해주세요","안녕하세요
체했을때 손가락 따는것이 현명한 치료의 방법은 아니라고 생각됩니다.
물론 고혈압이 있다고 해서 손가락에 상처를 낸다고 큰일이 날 것같지는 않습니다.
한가지 중요한점은 노인분들의 경우 본인들이 말씀하시는 '체했다'라는 표현이 다른병의 초기증상일 경우도 많습니다. 지속적인 통증이 동반된다면 병원에 방문하시게 하시는 것이 좋을 것같습니다.
 
감사합니다.",2009.04.05,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010103&docId=30775542&qb=6rOg7ZiI7JWV&enc=utf8&section=kin&rank=685&search_sort=0&spq=0,고혈압
92,고혈압환자인데 자꾸 손이 붓네요,"안녕하세요, 저희 오빠가 고혈압환자인데 우선 생활패턴부터 말씀드릴게요.
담배는 제가 봤을 때만 하루에 10개피는 넘게 피는 것 같아요
술은 안마실때는 안마시다가 마시면 많이 마시구, 한달에 3~4번 마시는 것 같아요
캔커피도 하루에 2캔 이상은 마시고 24시간중에 잠은 12시간 넘게자고 대부분이 누워있어요
앉아있는 시간은 컴퓨터 하는 시간뿐이구요, 밥을 먹고 나서는 바로 눕거나 잠을 자요
운동도 안해서 지금 살이 많이 쪄서 배가 임산부같아요, 아 그리고 물도 안마셔요. 마셔라고 해야 한잔마셔요
PC방에도 자주가는데 거기에서는 얼마나 마시고 피는지 잘 모르겠네요..더하면 더했지 못하진 않겠죠 ㅜㅜ
4년전에 고혈압때문에 쓰러진 적이 있는 것 같아요, 집에서 링겔맞구 있었어요.
군대때문에 고혈압약도 몇 번 먹었구요..
 
맨날 이렇게 불규칙적으로 생활해서 저랑 엄마랑 매일 잔소리하는데도 말을 듣질 않아요
칡즙은 꼬박꼬박 마셔두 생활이 저따위라서 먹느나 마나구요
 
오늘 자꾸 손이 붓는다구 그래서 지식인에 알아보니깐 신장에 이상있어서 붓는거라구 그러더라구요
고혈압으로 인한 합병증이라고 나오는데 정확한 증상을 알고싶어요
 
너무나도 건강에 안좋은 짓만 골라서 하면서 증상을 알고싶다고 질문하는것도 부끄럽지만 ㅜ ㅜ
부탁드려요!",부종의 원인은 다양합니다. 물론 고혈압의 합명증으로 신장이 나빠져서 부종이 생길수도 있습니다. 환자분의 경우 우선 신장내과를  방문하셔서 혈압조절은 잘되고 있는지 또한 부종의 원인이 무엇인지 검사해 보는 것이 좋겟습니다.,2009.01.27,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010103&docId=27182331&qb=6rOg7ZiI7JWV&enc=utf8&section=kin&rank=692&search_sort=0&spq=0,고혈압
93,고혈압 약교체후 어지러운증상,"성별:남  나이:41세   
흡연:무  음주:무
가족력: 모 본태성고혈압 약복용중
2007년도 11월 경 뇌출혈(오른쪽) 진단 수술없이 완치,장애 없슴-영남대학교병원
약: 올메택 서방정 1정 40mg
                니페론 2정(아침,저녁)
                모노프릴: 1정 
처음엔 니페론2정 모노프릴2정을 먹었씁니다
그런데 혈압 조절이 잘 안된다면서
올메텍서방정 40mg추가 하였습니다
그런데 혈압조절은 정말 잘 되는데 약간의 어지러운 증상과 눈이 약간 빡빡한 느낌이 있어 자주 눈을 깜빡입니다
아 그리고 이약들중에서 장기투여시 신장이나 간등에 어떠한 영향ㅣ 있는지요
당뇨더 없고 동맥경화느 없는데 약간의 지방간이 있다고합니다
어지러운 증상은 왜 있는지요?
약을 좀 불일수는 있는지요?","안녕하세요. 하이닥 네이버 지식iN 내과 상담의 이정웅입니다.
 
모노프릴이나 올메텍 모두 비슷한 계열의 약이며 둘 다 기립성 저혈압을 유발 할 수 있습니다.
즉 앉았다가 급히 일어서면 어지러움을 느끼는 것입니다.
 
약을 추가한 지 약 7일 간은 기존의 약물이 남아 있기에 더욱 더 어지러울 수 있고요.
혈압이 120/80 전후로 잘 조절 되는데 계속 어지러움증이 지속되면 담당 의사에게 말하여 다른 계열의 약으로 바꾸는 게 좋습니다.
 
혈압이 110/75 이하로 계속 떨어져야만 약을 줄일 수 있을 것으로 사료됩니다.
꾸준한 유산소 운동 및 하루 소금 섭취량을 5gm 이하로 줄이고 체중을 줄인다면 약도 줄일 수 있습니다.
 
현재 쓰시는 약들은 모두다 장기 복용하셔도 안전한 약이며 오히려 신 기능에 도움이 됩니다.
건강하시길 빕니다.
 
문의에 도움이 되었기를 바랍니다. 감사합니다.",2009.06.12,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010103&docId=27357829&qb=6rOg7ZiI7JWV&enc=utf8&section=kin&rank=705&search_sort=0&spq=0,고혈압
94,53세 어머님 께서 당뇨에 고혈압이십니다.,"53세 어머님 께서 고혈압에 당뇨이십니다.
요즘 태반이 좋다 하여 드시고 계시는데.. 태반이 좋은걸까요??
 
아침에 생즙을 갈아드리고 싶은데... 어떠한 것이 어머님몸에 좋은지 궁금하네요...
또한 운동을 시작하시려 하는데.. 당뇨,고혈압 환자에게 적당항 운동은 어떠한 것이 있을까요?
 
고혈압, 당뇨에 좋은 음식과 생즙 및 운동방법에 대해 궁금합니다.
몸에 안좋은건 무엇인지 얼려주세요~~ 부탁드립니다.","안녕하십니까. 하이닥 네이버 지식iN 내과 상담의 이완구 입니다.
 
태반이 요즘들어 많은 용도로 사용되고 있는 것 같습니다.
태반에는 많은 호르몬들과 성장인자들, 영양물질들이 포함되어 있어 주로 만성피로나 만성 간질환, 갱년기 장애, 만성 통증등의 조절목적으로 사용되고 있습니다.
그러나 아직 검증되지 않은 문제들이 많이 남아 있어 일반화된 건강식품으로 사용하기에는 무리가 있습니다.
특히 당뇨에 대해서는 좋은 영향을 미칠 가능성이 낮다고 생각됩니다.
왜냐하면 태반에 포함된 많은 열량과 호르몬들이 주로 인슐린의 작용에 부담을 주고 방해를 하는 쪽으로 작용할 가능성이 높기 때문입니다.
그렇기 때문에 당뇨 자체를 호전시키는 것 보다는, 당뇨로 인한 만성적인 피로를 덜어낼 목적으로 사용될 수는 있지만, 만일 태반제제를 사용하면서 혈당조절이 잘 안된다면 오히려 피로감은 더 증가하게 될 것입니다.
그러므로 제가 권해드리기는, 현재 태반제제를 드시면서도 혈당 조절이 잘 되는 상태라면 조심스럽게 경과를 관찰하면서 드실 수 있겠습니다. 그러나 태반제제를 드시면서 혈당이 상승한다면 중단하는 것이 좋을 것 같습니다.
 
또한 많은 사람들이 생즙을 갈아드시기를 좋아합니다.
그러나 당뇨환자는 생즙보다는 야채를 그냥 드시는 것이 좋습니다.
생즙을 만드는 동안 섬유질은 손상되고, 탄수화물은 빨리 흡수되는 형태로 변하기 때문에 혈당이 더 상승하게 됩니다. 그러니 생즙을 드시지 말고 식사할 때 야채를 골고루 많이 드시기 바랍니다.
 
답변이 도움이 되었길 바라며...",2009.10.04,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010106&docId=28935993&qb=6rOg7ZiI7JWV&enc=utf8&section=kin&rank=729&search_sort=0&spq=0,고혈압
95,"내공 / 불면증, 고혈압 병원 어디가좋을까요?","50대 어머니가 최근에 고혈압 진단 받으시고 약을 복용하기 시작하셨습니다.
 
그리고 오랫동안 잠을 잘 주무시지 못해요 ..
 
불면증이 몇년 되셨는데 이번에 고혈압까지 진단을 받아서 걱정입니다.
 
할머니가 고혈압약을 20년째 복용중이시구요.
 
다른 질병은 없으신데요..
 
불면증때문에 고혈압이 생긴것 같기도하고..
 
전문병원에가서 검진도 받고 치료도 했으면좋겠는데 어디로가야할지몰라서요..
 
고혈압은 동네 병원에서 진단, 처방 받았구요..
 
더 좋고, 큰병원에가서 검진 받게 해드리고싶어서요...
 
조언 부탁드립니다...ㅠㅠ","여성 분들의 경우 갱년기가 되면 자율신경계의 균형이 깨지며 혈압이 오고 열이 달아오르고 숙면을 취하지 못합니다.
여려 증상이 겹쳐서 오게 되는 데요.
우선은 자연과 가까이 하며 운동을 해주고 영양제 등으로 건강 관리가 필요하죠.
폐경이 된경우라면 호르몬제를 복용하는 것도 도움이 됩니다.
아직 검진을 받아 보지 않으신 경우라면 종합 검진을 한번 받아보시는 것이 좋습니다.
주변에 보시면 건강검진실이 있는 병원이 많을 테니 그런 곳에 가셔서 검진을 우선 한번 받아 보시고 그결과에 따라 문제가 있는 부분은 치료를 하세요. 
그리고 잠을 못주무시는 경우 보통 수면 개시가 안된다면 칼슘이 부족하고 숙면을 취하지 못하는 경우는 마그네슘이 부족합니다.
그러니 잠자리 들기 전에 따끈한 우유를 한잔 드셔서 칼슘 농도를 올려 주는 것이 도움이 될수 있고  마그네슘을 섭취해주시면 신경을 안정 시켜 근육을 이완기켜 주므로 혈압도 좀 안정이 될겁니다.
호르몬제에 관해서고 상담을 한번 해보세여.",2009.05.19,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=28123536&qb=6rOg7ZiI7JWV&enc=utf8&section=kin&rank=734&search_sort=0&spq=0,고혈압
96,최고혈압 145 최저혈압 78 입니다. 약간 고혈압인걸로 아는데 내릴수있는 방법좀 알려주세요!,"아침에 7시쯤에 혈압을 측정하였더니, 최고 145  최저 78  평균 100  맥박수 84 심부담 12180  이나왔습니다.
약간 고혈압이고 심부담도 조금 높은것 같은데, 이거에 대해서는 자세히 몰라서 질문 올립니다.
혈압을 낮출수 있는 방법이 있으면, 알려주세요.
192cm  96kg 입니다. 28살 이구요! 음주, 흡연 다 하고있습니다. 음식은 약간 짜게 먹는편입니다.
혈압은 신경 안쓰고 있다가 조금 높게 나오니 신경이 자꾸 쓰이네요.
답변 부탁드립니다.","안녕하세요, 하이닥 네이버 지식iN 내과 상담의 이완구 입니다. 
 
한 번 혈압이 높다고 해서 고혈압이라고 진단하지는 않지만, 145/78 이라면 고혈압의 기준에 드는 혈압입니다.
고혈압의 대부분은 본태성 고혈압에 속하는데, 문의하신 경우처럼 나이가 젊은데도 혈압이 높다면 이차성 고혈압의 가능성도 생각해야 합니다.
 
일단 혈압을 조절하기 위해서는 생활습관의 개선이 필요하고, 이 중 가장 중요한 것 중의 하나가 금연입니다. 흡연을 계속 할 경우엔 동맥경화가 빠른 속도로 진행할 수 있습니다.
음식을 짜게 드시는 습관도 반드시 고쳐야 합니다. 음식을 짜게 먹을 경우, 혈압약을 사용하여 혈압을 떨어뜨린다 하더라도 시간이 지나면 다시 혈압이 오르게 됩니다. 즉, 짜게 드시면 혈압약을 먹어도 혈압이 잘 안떨어진다는 결론입니다.
그리고 매일 유산소 운동을 20분 이상씩 한다면 좋을 것입니다.
 
답변이 도움이 되었길 바라며..",2009.08.31,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010103&docId=28582850&qb=6rOg7ZiI7JWV&enc=utf8&section=kin&rank=746&search_sort=0&spq=0,고혈압
97,"심한 불면, 고혈압, 갑상선에 문제가 있읍니다.","30대 후반 남성입니다. 외국에 있어 도움말이 절실히 필요한 상황입니다.
 
증상 : ( 2008년 12월 20일 시작 ) 
- 이전 : 1 달전에 피곤하고 코 건조로 잠을 잘 못자기 시작했읍니다. 그러더니, 혈압도 올라가고
심한 불면증이 시작되었읍니다. 잠을 못자니까 피곤하고, 입맛도 없고 살은 좀 빠졌구요. 신경이
좀 예민해 지는 건 당연하겠죠 !!  
- 현재 : 혈압은 일단 진정 / 여전히 잠을 들지를 못함 / 왠지 불안하고 멍하고 어깨가 결리고 두통이 있음  
 
진단 :
- 1 차 심장 검사 ( 2009/1/3 )  : 혈압검사 ( cardiology ) 통해 고혈압초기현상이라는 소견을 받고 베타-블럭커
( Beta-Blocker 5 mg / 1 알 / 1일 ) 로 어느정도 진정 ( 130 / 85   +- ) 되었다고 함  
- 2 차 갑상선 검사 ( 2009/1/26 ) : 혈압은 내렸으나, 여전히 잠을 들지를 못함을 호소하자, 갑상선 검사 진행
하자고 하여, 초음파로 물혹 여러 개 발견하고 피 검사 후 . L-Thyroxin 25 처방 받음 ( 수치는 정상이내라고는
하는데 잘 모르겠음 - 하기 결과 수치 있읍니다. ) 
 FT3 : 5.7  pMol/l
 FT4 : 21.4  pMol/l
 TSH basak : 1.0 mU/l
 TG-AK ( TAK ) : <10.0 U/ml
 TPO-AK ( MAK ) : <10.0 U/ml
 TRAK-Human : 3.0 U/l
 Calcitonin : <2.0 pg/ml 
- 현재, 피검사와 오줌검사의 결과를 기다리고 있는 중임    
- 상기의 결과로 개선이 되지 않으면, 신장관련 검사를 하고 신경과를 가는게 마지막이라고 함   
 
복용약  및 의약처리  
- Beta-Blocker ( 혈압 / 1일 1 알 ) 
- 수면제 ( Zopiclon 3.5 mg ) :  간간히 복용중
- 한방약 ( 간신음허 (or 양허 ?? ) 인가 하는 음기가 약하고 물이 부족한 현상이고 음기가 부족하여
   기가 머리로 다 올라가 있는 형상이라 혈압 및 불면이 지속된다고 한약 ( 약 10일 정도 ) 은 먹고 있고,
   침은 한 1 주일 집중적으로 맞았음 ( 효과는 잘 모르겠음 ) 
- 1/26일 오늘 L-Thyroxin 25 처방 받음
- 양파물 다려 먹고 있으며, 오매가-3 먹고 있음
 
현재 증상
- 혈압은 낮아진 것으로 보임
- 불면은 개선이 잘 되지 않고 있어 처방 후, 출근해야 하는 관계로 수면제 간간이 먹고 있음
  => 잠을 들지를 못함
  => 만일 잠들어도 2 시간을 넘지지 못함
  => 11시 경 부터 잠을 청해서 2시경 까지 잠을 못자면 수면제 먹고 자고 있음 
- 갑상선 약은 먹기 시작 
 
질문 : 죄송합니다. 상황설명이 길었읍니다.
- 제가 어떤 병인지 알아야 고칠 텐데 증상이 좀 많이 복잡한 듯 합니다.
- 우선 잠이라도 실컷자면 아니 잘 들 수만 있다면 병이 호전될 수 있을 듯 한데요.
- 갑상선 약이랑 혈압약은 어느정도의 수준의 약인지 그리고 계속 먹어야 하는지
  조안 부탁드립니다.
- 정확히 병을 잡기 위한 병원 검사나 치료 방법은 무었이 있느지요 ?
- 아는거 다 좀 가르쳐 주세요 ???","언제부터 외국에 계신지는 모르겠으나 특별한 병이 있어서 생기는 증상이 아니라
스트레스에 의한 증상으로 보입니다.
 
- 우선 잠이라도 실컷자면 아니 잘 들 수만 있다면 병이 호전될 수 있을 듯 한데요.
: 저도 동의합니다. 스트레스가 많으면 불면증이나 불안증세가 오기는 쉽습니다.
정신적인 스트레스가 올라가면 육체적인 증세가 오기 쉬운데,
대표적인 증상이 가슴이 답답해지는 증상과 불면증상입니다.
당연 업무가 과중하거나 감당하기 어려울 때도 마찬가지입니다.
 
- 갑상선 약이랑 혈압약은 어느정도의 수준의 약인지 그리고 계속 먹어야 하는지
  조안 부탁드립니다.
: 갑상선기능은 정상이고(혈액검사에서) 초음파에 보이는 몇개의 혹은 흔히 보일 수 있는 것으로
병이라 하기 어렵습니다.
갑상선호르몬을 처방하신 의미를 잘 파악하긴 어렵지만
계속 복용여부는 주치의와 상의하세요.
혈압은 처음에 얼마였는지는 모르겠으나 베타차단제 한알 정도로
정상혈압을 유지하는 경우라면 아주 경미한 고혈압입니다.
 
- 정확히 병을 잡기 위한 병원 검사나 치료 방법은 무었이 있느지요 ?
: 특별한 병이 나올 가능성은 적습니다.
적응하다보면 자연스럽게 증상이 사라질 수 있습니다.
제가 보기엔 체중이 과한 편이므로 운동을 해보시는게 좋겠습니다.
헬스클럽이나 조깅 등을 하다보면 수면 유도에도 도움이 될 수 있고,
체중감량으로 건강을 유지하는데도 도움이 될 겁니다.",2009.01.26,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010103&docId=29184502&qb=6rOg7ZiI7JWV&enc=utf8&section=kin&rank=749&search_sort=0&spq=0,고혈압
98,흡연과 고혈압은 관계가 있나요?,"제가 고혈압이 있는데요.
고혈압을 치료하려고 합니다.
음주는 하지 않는데요. 흡연을 합니다.
 
 
흡연이 고혈압을 심화시키거나 치료에 방해를 하나요?
금연이 고혈압 치료에 많은 도움이 될까요?","담배는 혈압에 대해 매우 심각한 영향을 끼칩니다.
통상 담배로 인한 혈압의 증가 효과를 15mmHg까지 보고한 연구결과가 있습니다.
 
순간적으로 혈관을 수축시켜 혈압을 올리는 작용도 하지만 지속적인 흡연은 혈관 내피세포를 파괴해 지속적으로 혈관의 내경을 좁게 만들기도 합니다.
 
또한 감정적으로 흥분상태를 만들고 신체를 스트레스 상황에 노출시켜 혈압을 올리는 호르몬 배출을 촉진할 수 있으며, 일산화탄소등에 의한 호흡 효율의 감소를 불러와 심장이 하는 일에 대한 효율을 급격히 떨어트려 심장이나 혈관에 심각한 부하를 주기도 합니다.
 
금연만으로도 상당한 혈압 감소효과를 볼 수 있으며, 그 효과는 금연을 빨리 시도할 수록 커진다고 볼 수 있습니다.",2009.01.16,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010103&docId=26668248&qb=6rOg7ZiI7JWV&enc=utf8&section=kin&rank=752&search_sort=0&spq=0,고혈압
99,고혈압??????,"안녕하세요 고1 소녀에요
오늘 병원에서 혈압을 쟀는데
그 자동기계?하이튼 그걸로잿는데 132/92 나왔어요
그래서 그 의사선생님이 높다해서 잘못잰거 같다고 숨 크게들이쉬고 마시고 하라길래
다시 쟀는데 135/90 나오고..그래서 높다해서 소아과? 가서
수은으로하는거 공기 넣어서 하는걸로 햇는데 140/90 나왓고.......
그래서 진료실가서 의사선생님이 또 잿는데 높다고하더라구요..
 
엄마가 약간 성격이 다혈질에 화도잘내시구요 아빠두 고혈압인데..
전 ......?????어떻게 ................고혈압인가요???????","안녕하세요. 하이닥 네이버 지식인 가정의학과 상담의 고완규 입니다.
 
이완기 혈압이 90 이 넘으시네요.
 
너무 걱정은 마시고 병원에서는 긴장해서 조금 높게 나오는 경우 있습니다.
 
6개월에 한번씩은 재 보도록 하시고 짠 것을 피하고  운동을 해보세요.
 
지나친 스트레스 등은 안 좋습니다.
 
물론 지속적으로 높다면 정밀검사가 필요할 수도 있습니다.
 
답변이 도움이 되었기를 바랍니다.",2009.05.14,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010103&docId=28674985&qb=6rOg7ZiI7JWV&enc=utf8&section=kin&rank=764&search_sort=0&spq=0,고혈압
100,고혈압으로 인한 뇌출혈 좌뇌소량출혈,"어머니 연세가 올해 63세 평소에 고혈압이 있으셔서 20년넘게 고혈압약을 복용하셨고 그날이 설 전날이라 2차례 집근처 시장에 다녀오셨어요. 그 뒤 조금 쉬시다가 집에 있는 목욕탕에서 쓰러지셨어요.  발견이 빨리 되어 바로 병원으로 옮겼구요. 쓰러지기 직전에도 의식이 있으셔서 약을 달라고 하셨어요. 구급차 안에서 구토를 많이 하셨다고 합니다. 병원으로 옮기고 중환자실에서 3일 정도 계시다가 일반병실로 옮긴지 4일정도 되시고 처음 이틀은 의식이 없으셨지만 지금은 눈도 뜨시고 고개를 끄덕이거나 내저으시면서 의사표현도 하십니다. 죽을 드시고 계시구요. 가끔 가족도 못 알아보실때 있고 가끔은 의식이 아주 뚜렷하시기도 하시네요.  중환자실에서 욕도 좀 하셨다고 하고 ""압니다"" 라는 말도 하셨데요. 그 뒤론 말은 하시지도 않으시네요. 왼쪽에 소량으로 뇌출혈 되셔서 오른팔 다리 못 쓰시고요.  아프시지 직전에 자주 누으셨던 것처럼 여러 자세를 바꿔가면서 움직임도 많으세요. 어제 침재활 받으셨는데 오른쪽 팔다리 약간 움직이셨다고 합니다.  재활 들어간지 이틀밖에 되지 않았지만 평소에 너무 강직하고 낙천적이며 가족들에게 힘이 되셨던 어머니가 아프시니 하늘이 무너지는것 같네요. 저희 엄마의 상태가 어떤가요? 곧 회복될까요?  며칠되지 않았지만 속이 타들어갑니다. 말문이라도 터지시면 나을텐데 이도저도 아니니 막막합니다. 보통 언제쯤 말문이라도 터지실까요? 거동은 가능할까요? 회복기간은 얼마나 걸릴까요? (의사선생님께서 재수없게도 중요부위가 터졌다고 말씀하셨어요. 그리고 아침 회진시간에 의식이 많이 돌아오셨다고 낙관적으로 말씀해주셨어요)","소량의 출혈로서 의식도 저하되고 언어기능도 저하되었다면 아마도 시상이나 내포 같은 부위에 병변이 발생한 것으로 추정됩니다.
질문자님께서 상당히 구체적인 답을 요하는 질문들을 해 주셨는데,정확히 말씀드리려면 정확하게 어느 부위에 이상이 있는 지를 알아야 가능합니다.
일반적으로,일단 좌뇌의 뇌졸중 (출혈, 경색 모두 포함)으로서 언어장애가 왔다면이전과 같은 언어기능은 다시 찾기 힘듭니다.다만 얼마나 충분한 언어재활을 아느냐가 관건입니다.
한가지 걱정되는 점은, 언어 표현을 했다 못했다 하시고, 의식도 변동이 있을 때,뇌출혈과 연관되어 발생하는 복합부분발작을 의심해야 합니다.만약 지금 계신 곳이 한방병원이시라면, 현재의 상황에 대해 적절하게 대처하지 못할 가능성이 있다는 점을 아시는 것이 좋겠습니다.
모든 중추신경계 손상에 있어서회복은 처음 6개월 내에 90% 이상이 이루어집니다.얼마나 있어야 회복이 되느냐 보다는이 6개월 동안 어떻게 체계적인 재활 및 합병증/재발을 방지할지 고민하는 것이훨씬 필요합니다.",2009.02.04,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70107&docId=26880968&qb=6rOg7ZiI7JWV&enc=utf8&section=kin&rank=796&search_sort=0&spq=0,고혈압
101,고혈압,"저는 캐나다에 유학하고 있는 37살 유학생입니다.
늦은 나이에 타국에서 공부한다고 오다보니 몇가지 문제가 생겼습니다.
고혈압약 복용을 약 2년정도하다가 올해 1월에 출국하면서 약을 많이 가지고 나오질 않아서 3월 중순부터
고혈압약(미카르디스) 복용을 못하고 있습니다. 한국에는 6개월치 약을 받아놓은게 있습니다.
약을 안먹어도 괜찮은거 같아 가족들한테 약을 보내지 말라고 하였는데, 최근에 혈압이 올라오는게 느껴지고 있습니다. 오늘 기계로 체크해본 혈압수치가 158-112(두번체크) 이렇게 나왔습니다.
약을 복용할때는 130-90정도 유지를 하였습니다.
상태가 심각해 질거 같아 갑자기 의사를 만나려고 해도 제가 거주하고 있는 캐나다가 바로 의사를 만날수도 없고 가족들이 약을 보내줘도 일주일정도가 걸릴거 같은데
그 이전에 임시방편으로 처방전없이 먹어도 되는 약이나 혈압을 내릴수 있는 방법이 있는지 알려주세요..","안녕하세요, 하이닥 네이버 지식인 가정의학과 상담의 고완규 입니다.
 
현재 혈압이 높으시네요.
혈압을 낮추기 위해서는 혈압약 밖에 다른 방도는 없습니다.
 
캐나다, 미국 등이 의료 이용이 매우 불편한 것은 사실입니다.
그러나 캐나다에도 응급으로 외래진료룰  볼 수 있는 시스템이 있는 걸로 알고 있습니다.
그런 곳을 이용하셔서 혈압약을 처방 받으시면 되겠습니다.
 
항상 건강하세요.",2009.05.07,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70105&docId=27479427&qb=6rOg7ZiI7JWV&enc=utf8&section=kin&rank=797&search_sort=0&spq=0,고혈압
102,고혈압,"제가 중2 남학생인데 혈압이 143도나오고 계속 정상수치보다 높게 나오네요..;;
 
조금 걱정이 됩니다
 
병원을 찾아야될까요?","안녕하세요. 하이닥 네이버 지식인 상담의 입니다.
 
일시적으로 높았을 수도 있습니다.
또 혈압기가 틀리는 경우도 있으니 병원에서 재보실 것을 권합니다.
 
연령도 어리고 그리 높으실 것 같진 않지만 고혈압의 일반 사항를 부연해 드리니참고하시고
항상 혈압 예방에 주의하도록 하세요.
 
고혈압에 나쁜 운동은 있습니다.
즉 새벽에 혈압이 올라갈 때 추운 데서 급격히 하는 운동은 나쁘고, 헬스 운동 역기운동 등도 당연 나쁩니다.
추운 겨울만 아니라면 가벼운 산책 정도는 큰 문제가 없습니다.
 
나쁜 음식은 아무래도 나트륨이 많이 함유된 고염식 입니다.
그리고 과식과 지방함량이 많은 음식 나트륨 함량이 높은 인스턴트 음식 등이 안 좋습니다.
당연 술 담배는 매우 해로울 수 있습니다.
 
항상 건강하세요.",2009.03.15,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70105&docId=28324196&qb=6rOg7ZiI7JWV&enc=utf8&section=kin&rank=798&search_sort=0&spq=0,고혈압
