,Title,Question,Answer,Date,URL,Keyword
22,안와골절 수술후 코 풀었는데요..,"11년 2월 28일날 안와골절 수술을 받았는데요 

왼쪽 오른쪽 상단복시는 아직도 약간 있구 좌우 복시는 없습니다 아래도 없구요..

근데 머리 감으려고 고개를 숙이거나 하면 눈이 너무 앞으로 쏠리는 느낌이 듭니다..

줄넘기나 그런 점프운동을 할때도 뼈가 흔들리는거 같구요...

4개월이나 됬는데  코풀어도 되는지 궁금해요 한번 풀었다가 피나와가지고 코감기 걸렸는데 풀지도 못하고 있습니다..

지극히 정상적인건가요",일단 복시도 없고 눈이 붓거나 열나거나 빨개지는현상만 없으면 크게 문제 되진 않습니다.쏠리는 느낌이나 흔들리는 느낌 정도는 있을수있어요.코는 일부러 세게 풀지는 마세요.4개월 되셨으면 거의 상처는 아물었겠지만꼭 필요하지 않으시면 풀지 않는게 좋습니다.감사합니다.,2011.06.18,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70112&docId=132293889&qb=67O17Iuc&enc=utf8&section=kin&rank=62&search_sort=0&spq=0,복시
23,안와골절입니다 .. 눈함몰 도와주세요 ~~,"6월 21일날 눈이랑 코랑 다쳐서 다음날 코는 정형외과에서 올리는 수술을 하였습니다..
 
눈은 눈옆뼈는 조금 부러져서 괜찬다고 하구요 눈아래뼈가 부러졌습니다.. CT상 아래뼈중 반틈정도요
꼭 수술해야되나요??
 
전 복시현상도 없었고 이젠 2주가 지나니 시력도 1.2 정도는 되더군요 지금 현재상태라면 수술에
필요성을 못느껴서요..
 
의사가 함몰이 2mm 정도 함몰 진행은 되었다고 하더군요..
 
이거 함몰이 계속 진행되는 건가요??
만약 함몰이 된다면 얼마나 함몰이 되는건가요?? (심하다면 얼마정도 보통 얼마정도인지..)
 
수술해도 함몰될수도있죠?? 부작용도 있을것이구요..
 
만약 수술을 한다면 후비루축농증이랑 같이수술할수 있나요??
 
안와골절 수술해도 눈함몰 되더라구요 주변에 2명있습니다 꼭 수술을 해야만하나요??","안녕하세요. 하이닥-네이버 지식iN 성형외과 상담의 정우진 입니다.
 
안와골절은 그 정도에 따라 수술을 결정하는 기준이 있습니다.
그 중 복시의 여부는 그 기준에 해당 되지 않으며 안구
함몰의 정도, 엑스레이나 시티의 소견상 심한 함몰, 눈동자가 움직이는 데 영향이 있는가를
수술지준으로 판단하게 되는데요.
 
수술을 하던지 하지 않던지 외상성 안구함몰은 조금씩은 있지만 수술을 받을 경우
거의 영향 없이 회복 될 수 있기 때문에 필요하다면 받으시 수술을 하셔야 합니다.
축농증과 같이 수술하는 것은 부비동 어디에 염증이 있는가를 먼저 살펴보고 결정해야 할 것 같습니다..^^
 
걱정하지 마시고 병원에서 하자고 하는 데로 하시면 별 문제 없을 것 같습니다..
 
문의에 도움이 되었기 바랍니다.
고맙습니다.",2011.07.08,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70112&docId=133308350&qb=67O17Iuc&enc=utf8&section=kin&rank=63&search_sort=0&spq=0,복시
24,숨골 뇌출혈,"안녕하세요
제가 술먹다가사고로 인해 자뇌 숨골근처 에 뇌출혈 판독을 받앗습니다.
나이는 18살이구요 보니까 초점성?뇌출혈 이라고 하거든요
제가 사고 다음날 온몸이쑤셔서 과음 해서 그런가하고 말앗는데
6일뒤에 사물이 복시로 보이드라구요 그래서 안과갓다가 큰병원에 가서 MRI를찍엇어여
근데 전 조금힘든거 빼곤 몸상태가 전이랑 비슷해용 눈도 단대 갓더니
휴우증은 아니구 점점 좋아질거래요 나중에 휴우증 이러나면 어떻하죠 지금은
약 꾸준히 먹고 잇습니다. 사고는 한달전 쫌지낫구요 지금은 상태좋아서 퇴원햇어요
지금은 전에랑 똑같은거 같습니다 어떡하죠죠?? 답변좀","사고로 인해 숨골 근처의 출혈을 진단 받았다면
아마 영상 검사에서 미만성 축삭 손상 진단을 받은것을 말하는것으로 보입니다.
의식 소실 기간은 어떻게 되는지요?
미만성 축삭 손상이 맞다면 의식의 소실 기간에 따라 중등도를 나누는데
 
현재 복시 증상이 있는지요?
숨골의 근처에서 시력 및 시야에 관계되는 신경들이 나오는곳이라
숨골 근처의 출혈이 있다면 어느 정도 충격이 있을수 있을 가능성이 추측이 됩니다.
일단은 경과 관찰하면서 지켜보는데 대부분은 시간이 흐를수록 호전되는 양상을 보입니다.
 
현재 특별한 증상이 없다면 (지금은 전에랑 똑같은거 같습니다)
후유장애 남지 않고 좋아질 것으로 보이는데
불안하다면 진단을 받았던 병원 신경외과 외래를 방문해 보는것이 좋겠습니다.",2011.05.02,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70107&docId=129798680&qb=67O17Iuc&enc=utf8&section=kin&rank=64&search_sort=0&spq=0,복시
25,스테로이드 부작용,"25살 여자입니다.
일주일전  복시 증상으로 대학병원 진료를 보고 스테로이드를 먹고있는데
대학병원 2군데를 갔었는데 한군데에서는 스테로이드를 먹자고 하구 한군데에서는 부작용 때문에
먹지않아도 된다고 하네요
그래서 일단은 불안해서 약주는 대학병원에 가서 약을먹어서인지 가만있어도 낫는지는 모르겠지만
일단은 일주일 정도 지났는데 메치론 4알 소화제 1알 처방받아 먹었구요.. 복시증상은 좀 나아졌구
제가 원래 얼굴이 동그랗긴 한데 좀 동그래지고 살도 찌는거 같아요
3알로 지금 줄여 먹고 있구 서서히 끊자고 하시는데 계속 먹어도 될까요?
그리고 스테로이드 부작용은 서서히 온다는데 한달정도 먹는것은 괜찮을까요? 마지막 끊을때 대부분 한알로
끊는건지? 일단.. 부작용은 지금 딱 나타나는건 없는데 딴병원 교수님이 부작용때매 처방안해주셨는데
제가 괜히 먹는건지 하는 마음도 있어서요 스테로이드 부작용 걱정됩니다. 답변부탁드릴게요 ㅜ","복시증상이 근무력증 증상에 의한 경우에만   스테로이드가 도움이 됩니다.
 
원인 미상의 뇌신경 마비에 의한 복시의 경우  스테로이드가 도움이 된다는 과학적 증거는 없습니다.
그래도 다른 특별한 대안이 없기 때문에 환자 개별 상황에 따라 의사의 판단하에 단기적으로 시도 해보기도 합니다.
일단 증상의 호전 경과를 보였다면 가능한 짧은 기간만 사용하시는 것이 좋을 듯합니다.
서서히 줄여 한알정도 쓰다 끊기도 하고 사용기간이  짧다면 바로 끊기도합니다.
담당 선생님과 상의 하시고
짧은 기간 사용하는 경우 장기적으로 염려해야할 부작용은 거의 없습니다.",2011.05.17,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70108&docId=130630126&qb=67O17Iuc&enc=utf8&section=kin&rank=66&search_sort=0&spq=0,복시
26,자꾸 물체가 2개로 겹쳐 보여요,"제가 지금 중학교 3학년인데, 초등학교 4학년때부터 시력이 급격히 낮아져서 안경을 쓰기 시작했는데요
그 때부터 물체가 종종 두개로 보이기 시작했던 것 같은데
요즘따라 (특히 글 읽을때)너무 심해져서 걱정입니다
가끔 글이나 물건들을 계속 바라보고 있으면 물체가 2개로 보입니다
공부하는데 글이 자꾸 두개로 보이니까 힘들고요...
인터넷에 검색을 해 보니 난시 혹은 복시인 듯 한데,
이거 어떻게 교정해서 어떻게 나아질 수 있나요?","안녕하세요. 하이닥-네이버 지식iN 안과 상담의 정중영 입니다.
 
복시의 원인은 다양하게 있을 수 있습니다. 
 
사시가 대표적인 원인이고, 안구건조증이 심해도 복시가 생길 수 있습니다. 
 
계속 불편하면 안과 가셔서 진료 후에 원인에 따른 치료를 해야 할 것 같습니다.
 
안과가셔서 진료 해보세요.
 
답변이 도움이 되었으면 합니다.  감사합니다.",2011.04.27,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70112&docId=129587477&qb=67O17Iuc&enc=utf8&section=kin&rank=68&search_sort=0&spq=0,복시
27,각막이식수술후 시력,"원추각막으로 각막이식수술을 받았는데 한달정도 되어갑니다.
 
아직도 구체적으로는 물체를 볼때 조금씩 겹쳐보이는 복시현상과 사물이 기울어져보이는등 물체가
 
흐릿하게 보이는 수술전과 같은 증상들이 남아있는데 수술후에도 이런현상은 있을수있는건가요..
 
시력검사시 시력은 수술전에비해 나안시력으로 0.4정도나옵니다.","안녕하세요. 하이닥-네이버 지식iN 안과 상담의 정중영입니다.
 
수술 후 한달 정도만에 시력이 0.4가 나오면 수술 잘 받으신 겁니다.
보통은 각막 봉합사의 영향으로 3~6개월 까지는 최대 교정시력이 안 나올 수 있습니다. 
각막봉합사 및 공여각막 부종의 영향으로 부정난시가 생길 수 있으며 
이로 인한 복시 및 기울어져 보이는 증상이 생길 수도 있습니다. 
 
조금씩 조금씩 시력회복은 있을 것이며,
6개월 이후 각막봉합사 제거 후 시력은 더 좋아 질 수 있으니까 맘 편안히 기다려 보세요.
답변이 도움이 되었으면 합니다. 
감사합니다.",2011.12.14,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70112&docId=141685852&qb=67O17Iuc&enc=utf8&section=kin&rank=71&search_sort=0&spq=0,복시
28,우측 상사시+안검하수 치료를 하고 싶어요.,"30대 여성입니다 19살때 친구들과 어울려 놀다 친구의 팔꿈치에 오른쪽 눈을 맞아
후천적으로 상사시가 된 케이스입니다.수술시기를 놓쳐 다친후 바로 수술을 못하고
약 2주정도 지난후에 수술을 했지만 완치가 안되어 (신경이 이미 죽어서 라고 의사가 말하더군요) 
 
현재 심한복시로 시력도 많이 안좋아진 상태이고,대인기피증은 물론 우울증을 겪고 있습니다.
요근래 약1년사이 눈이 많이 불편해 안과를 다녀왔는데 속눈썹이 위아래로 찔리고 있고
또 안검하수가 있어서 교정이 필요(쌍커풀 수술)하다고 합니다.
 
물체가 두개로 겹쳐 보이는것과 시력저하, 눈동자가 위로 향해있어서
늘 고개를 갸우뚱 하고 있는 상황이 힘들기도 하고 사람들의
시선 또한 두렵습니다.어른들의 행동을 따라하고 배우는 아이가 저를 따라하진 않을지 걱정도 됩니다.
 
눈이 거의 매일 피곤하고 충혈되고 복시까지 있는 상태라 눈건강이 매우 악화 된거 같습니다.
상사시로 13년을 살아왔는데 지금이라도 수술로 교정을 할수 있는지 사시 수술과 쌍커풀수술을
같이 병행을 할수 있는지 저와 같은 상태에 있었던 분들의 이야기를 좀 듣고 싶어요 도움주세요","안녕하세요. 하이닥-네이버 지식iN 안과 상담의 류익희 입니다.
 
많은 도움을 드리고 싶으나 눈 상태를 보고 말씀 드리지 못해 정확한 상담은 어려울 듯합니다.
 
우선 상사시의 양과 정도에 따라 사시수술여부를 말씀드릴 수 있으며
만약 사시수술을 진행 해야한다면 사시를 먼저 교정하신 후 쌍꺼풀 수술을 받으시는 것을 권합니다.
 
정확한 진단을 위해서는 사시 전문병원에 다시 한번 내원하셔서 진료를 받으시기를 권합니다.
 
짧은답변이지만, 문의에 도움이 되셨으면 합니다.
감사합니다.",2011.02.26,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70112&docId=126298391&qb=67O17Iuc&enc=utf8&section=kin&rank=80&search_sort=0&spq=0,복시
29,갑상선안병증치료후 눈초점이 안맞아요..수술가능한가요?,"21살 여학생입니다.
고등학생때 갑상선 안병증으로 약 1년반정도 병원을 다녔습니다.
눈이 돌출되고 많이 붓고 초점도 돌아가서 복시도 생기고 많이 힘들었습니다.
다행이 스테로이드제 복용하면서 약2년정도된 지금은 많이 좋아졌습니다.
(증상은 갑상선 안병증이었지만 갑상선호르몬엔 이상이 없어서 호르몬 치료라던가는 하지않고
정말 스테로이드제 복용하고 심해지면 주사맞고 하면서 지켜보았습니다.)
그런데 지금은 거의 다 돌아와서 사람들이 잘 모를정도로 많이 좋아졌는데
눈초점이..약간 틀어졌네요..
평소생활에 지장은 없는데(복시 없어요), 어디 시선을 가만히 두고있는다거나
사진을 찍을때보면 눈이 안쪽으로 몰리네요..
크케 문제는 없지만 아무래도 자주보는사람들도 알고,
티가 조금은 나서 자신감도 없어지구 그러네요..
원래 초점이 심하게 안맞으면 교정수술도 있다고 의사쌤께서 말씀하셨었는데
최근에 갔을땐 이정도는 해도 소용없단식으로 말씀하셔서..답답하네요..
전문적으로 심한 경우를 많이 보신 의사쌤께선 약하다고 생각하실지 몰라도
제가 생활하는데 신경쓰이고 불편한데 말이죠..
이렇게 겉으로 보이기에 초점이 맞지 않는 건 교정할수 있는 수술이 있나요?
아니면 성형쪽으로 (트임이라던지..) 이 초점을 좀더 바르게 보이게 할수 있는 방법이 있나요?
답변부탁드립니다..!","안녕하세요. 하이닥-네이버 지식iN 안과 상담의 박길호 입니다. 
갑상선안병증 치료 후에 눈동자가 방향으로 움직이시는군요.
말씀주신 내용을 종합해 보았을 때 시선을 멍하게 바라보거나 사진을 찍었을 때 눈이 일시적으로
눈이 코쪽으로 돌아가신다는 말씀 같습니다.
 
일시적으로 피곤하거나 멍하게 바라볼때, 집중할때 눈이 돌아가는 현상을 사위라고 합니다.
이러한 증상으로 인해 상이 적확하게 보이지 않는 것으로 보입니다.
 
사위 증상은 거의 대부분의 사람들이 약간은 가지고 있습니다.
크게 걱정하지 않아도 될 정도라면 수술이 요하지 않습니다.
그러나 생활이 매우 불편할 경우 그 정도에 따라 수술을 시행할 수 있습니다.
 
현재 눈 상태 확인을 하지 못해 정확한 상담이 어려우니
보다 정밀한 검사를 받으신 후 검사 결과에 따라 상담을 받아보시는 것이 좋겠습니다.
 
답변에 도움 되셨으면 좋겠습니다.
감사합니다.",2011.02.15,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70112&docId=125487682&qb=67O17Iuc&enc=utf8&section=kin&rank=84&search_sort=0&spq=0,복시
30,뇌종양에 대해,"저희 이모가 오늘 뇌종양 판정을 받으셨습니다
나이는 40세이고, 양성인지 악성인지는 아직 모르고,
내일 정밀검사를 해봐야 알 것 같습니다.
어떤 글을 보니까 비용의 95%를 정부에서 지원해준다고 하더라구요
확실한 건가요? 만약에 지원을 해준다면 몇 %를 지원해주고,
양성인지 악성인지 상관없이 둘다 지원을 해주나요?
아 그리고, 처음에 복시가 생겨서 안과를 갔었는데,
안과선생님이 6번 신경이 죽었다고 하는데 혹시 종양 위치를 알수 있을까요?
2달 전쯤부터 복시가 생겨서 난시인줄 알고, 도수만 높이고 그랬고,
어지럽다고 두통약을 좀 복용을 했습니다. 술을 마실 때는 다음 날 심한 구토는 아니고,
헛구역질정도 했고, 뭐 보행장애나 정신장애 언어장애는 없습니다.
이정도면 초기증상이라고 예측할수 있을까요?","안녕하세요. 하이닥-네이버 지식iN 신경외과 상담의 김영준 입니다.
질문 감사합니다.
 
뇌종양의 증상을 초기 증상이나 말기 증상이나 이렇게 구분하는 분류는 없습니다.
대부분의 종양이 증상이 발현되었다면 이미 상당히 진행되었다고 생각하시면 됩니다.
 
뇌종양은 다른 종양과 달리 모두 산정특례의 혜택을 받습니다.
의료보험이 적용되는 진료비 내에서 95% 지원을 받을 것입니다.
 
보험적용이 되지 않거나 인정비급여의 항목에 대해서는 본인이 100% 부담하여야 합니다.
 
문의에 도움이 되었기를 바랍니다.
감사합니다.",2011.02.10,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70107&docId=125137028&qb=67O17Iuc&enc=utf8&section=kin&rank=91&search_sort=0&spq=0,복시
31,원시성내사시질문입니다.,"안녕하세요. 저는 이제 5학년인 여학생입니다.
저는 지금 원시성 내사시가 있어서 교정안경으로 치료중이고요.
수술은 할 필요가 없다고 하시더군요.
근데 요즘 친구들이 써클렌즈를 즐겨끼더군요.
하지만, 저는 사시때문에 렌즈를 껴도 되는지 모르겠습니다.
매일 끼는게 아니라 놀러갈때만 가끔씩 낄려고 하는데 그것도 눈에 지장이 있을까요?
왼쪽눈에만 내사시가 있습니다. 복시현상은 안경벗었을때만 일어나고요.
3개월에 한번정도 써클렌즈를 낄껀데, 눈건강에 많은 영향이 있을까요?
지금 안경벗고 시력은 1.0정도입니다. 양쪽눈 다 그렇습니다.
만약 써클렌즈를 낀다면 써클렌즈를 끼고 그 위에 안경을 쓰려고 합니다.
그래도 많이 눈에 지장이 있을것같습니까?
예전에 렌즈를 샀다가 어머니께 들켰는데 어머니께서 하시는 말이
저는 사시때문에 써클렌즈를 잘못끼면 눈안에 들어가서 영영 못나올수도 있다는데 사실입니까?
써클렌즈를 착용하여도 괜찮을지, 놀러갈때만 낄건데 그래도 많이 안좋을지,
써클렌즈를 착용하고 그 위에 안경을 껴도 괜찮을지, 제 질문은 이 3가지 입니다.
좋은질문 기다리겠습니다.","안녕하세요. 하이닥-네이버 지식iN 안과 상담의 유승열 입니다.
 
써클렌즈를 착용하는 대부분의 이유는 미용적인 부분 때문입니다.
일반 소프트렌즈보다 써클, 컬러렌즈의 경우 눈 건강에 좋지 않습니다.
꼭 착용해야한다면 시간을 줄이고, 될 수 있으면 눈 건강을 위해 착용하지 않는게 좋습니다.
관리방법도 정확히 숙지해야 합니다.
 
이런 부분들이 미미하기 때문에 조절성 내사시로 인해 안경으로 치료를 받는 중이라면 안하시는게 좋습니다.
사시가 있다고 하여 눈 뒤쪽으로 렌즈가 들어가거나 하진 않습니다.
보통 눈동자를 돌려보면 주변부에 있는게 대부분이나 가끔 눈에서 12시 방향 쪽에 작은 공간이 있는데
그 공간에 렌즈가 들어가는 경우도 있어서 찾지 못하고 뒤쪽에 돌아들어갔다 오인하는 경우가 있습니다. 
 
아직 학생이기 때문에 눈건강을 위해서 가급적 착용하지 않는게 좋을 것 같네요.
 
 답변이 조금이나마 도움이 되었기를 바랍니다.
감사합니다.",2011.04.24,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70112&docId=129406603&qb=67O17Iuc&enc=utf8&section=kin&rank=100&search_sort=0&spq=0,복시
32,외사시수술후 양쪽눈이 몰려사시처럼보이는데..,"16세 남아 인데요  외사시와 상사시가있어 교정수술을2월 16일날했는데 하루가 지난후 눈을보니 두눈이서로 몰려 콧등을 보고있더라구요  한눈에봐도 사시느낌.. 순간놀라 수술이잘못 되었는건지 아님 일시적인 것인지  걱정이 많이됩니다  설명들을때 일시적으로 복시가 일어날수도있다고 들었는데 이런현상이 그것을말하는건지  아님수술이 잘못된건지 걱정이 많이 되네요. 조금더 두고봐야할까요,,  시원한답변부탁드립니다.","안녕하세요.
하이닥 네이버 지식인 안과 상담의 정중영 입니다.
 
외사시 환자에서 수술 후 과교정이 되어 내사시가 나타나는 빈도가 대략 6~20%까지 됩니다.  외사시의 수술 자체를 수술 직 후 8~10프리즘 정도로 과교정 했을 때가 결과가 좋을 수 있습니다.   전후좌우로의 눈움직임에 이상이 없으면 일단 내사시가 생긴건 지켜봐야 합니다.  시간이 지나면서 점점 괜찮아 지는 경우가 대부분 입니다.  재수술이 필요한 경우는 거의 없으나 하게 되면 6개월 정도에 시행을 하게 됩니다.  물론 눈움직에 이상이 있고 눈이 몰린 정도가 너무 크면 수술을 그전에도 할 수 있습니다만 수술이 급하게 필요한  경우도 거의 없습니다.
일단 수술 한지 얼마 되지 않았으니까 너무 염려하지 마시고 지켜 보세요.
빠른 회복을 빌겠습니다.  감사합니다.",2011.02.18,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70112&docId=125748454&qb=67O17Iuc&enc=utf8&section=kin&rank=104&search_sort=0&spq=0,복시
33,시각장애를 받을 수 있느냐의 여부로 질문드립니다.,"저는 지금 24살의 청년입니다. 어렸을 적 4살 때 교통사고 인해 사시가 왔습니다.
 
당연히 사시로 인한 약시 및 복시, 안구운동 장애가 왔구요.
 
뭐 오른쪽눈은 거의 평상시 바라보는데 사용을 안하게 됬죠.
 
당연히 두개의 상이 보게된지가 어렸을때 부터 인지라 당연히 전 사람은 다 그렇게 보이는줄 알았습니다;
 
그래서인지 한쪽눈은 사용안하게 되고 약시가 됫구요. 사고의 영향인지 눈이 다쳐서 난시가 심합니다.
 
정상적인 눈에 비해 그 다친 눈이 난시는 정말 상상이상으로 심합니다. 근데 웃긴건 시력검사를 할때 시력은 0.6정도가 나온다는겁니다. 그니까 완전 흐릿흐릿 거무티티해서 처음에 가르키면 어느숫자인지몰라도 집중해서 보고 대략적인 생김새 추측하면 다 숫자가 맞게 되서; 생각보다 높은 시력을 계속 맞아오고 있었습니다.
 
뭐 복시와 사시에 대한 상태를 보면 복시는 복시검사를 여러번했거든요. 어려서부터 ..
 
복시는 좌우상하 위치 상관없이 어느 부분이던 두개로 보입니다.
 
사시는 눈근육조정해서 5살때한번, 15살때인가 한번해서 위치는 정상인가 다름없습니다.
 
하지만 만약이 심하게 왼쪽이이나 오른쪽으로 눈을 돌리면 그 다친눈은 따라가지 못한다고 의사선생님이 하시더라고요.. 
 
이게 대략적인 저의 눈의 상태입니다.
 
제 눈의 상태가 좋지못해서 장애 등급을 받으려하는데 한쪽눈의 시력이 남아있어서 받지 못한다고 하더라구요. 근데 저랑 비슷한 상태의 분들은 시각장애 7급을 받았다고 글이 올라오는 걸 봤습니다.
 
진짜 시력검사를 통해 마지못해 시력을 잿기에 어쩔수없이 시력이 높게 나오지만 다친쪽의 눈은 일상생활이 불가능할정도로 어지롭고 안보입니다.
 
제 상태를 잘 생각하셔서 장애등급을 받을 수 있을지 알려주세요.
 
어려서 다친 눈으로 인해 많은 피해를 보고 살았기에 지금이라도 조금은 나은 생활을 하는데 도움을 받으려는건데 병원에서는 그냥 다들 안된다. 안된다만 하시니 도대체 어느게 맞고 틀린것인지 모르겠더라구요.",우리나라 장애등급 규정이 매우 엄격한 편입니다.특히 시각장애 등급은 시력기능이 거의 없어야겨우 6급을 얻으실수 있습니다.그 시력도 나쁜 눈의 시력이 0.02 이하가 되야6급이 됩니다.그러나 시력은 그 이상이 되지만 시야가 좁아져있는 경우에도 장애등급 판정을 받을수 있습니다.즉 두눈의 시야각도의 합계가 정상의 50% 이상 좁아져 있으면 5급을 받을수 있습니다.따라사 시야 검사도 한번 받아보시는게 좋겠습니다.,2011.06.20,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70112&docId=132397618&qb=67O17Iuc&enc=utf8&section=kin&rank=126&search_sort=0&spq=0,복시
34,사시때문에 질문좀 할께요.,"안녕하세요
 제가 어릴때 부터 사시가 있었는데요. 살면서 눈에 특별한 이상이 없어서 그냥 치료도 안받고 지냈는데요.
지금은 성인이 되서 미용상 사시수술을 했으면 하는데 여러가지 궁금한게 있네요. 
일단 제 상태는 왼쪽을 쳐다볼때 왼쪽눈동자가 왼쪽으로 안가고 중앙에 위치에 있어요. 오른쪽 쳐다볼때는 정상이고요.
  그러니깐 평소에는 괜찮은데 왼쪽 쳐다볼때는 사시인것 사람들이 모르게 의식적으로  몸을 돌려서 왼쪽쳐다보곤 해요. 그리고 왼쪽을 오래 못쳐다봐요. 사람들이 사시인것 알아차릴까봐... 왼쪽 쳐다볼때 조마조마 해요. 참... 사시란 뭔지... 마음이 아프네요. 문제는 제가 사회생활할때 사시인것 때문에 자신감도 줄어들고  
사람들과도 친하게 못지낼까봐 그게 걱정이에요.
 
질문 좀 할께요.
 
1.사시 치료하는게 낫겠죠?
 
2. 제 상태는 무슨 사시라고 하나요?
 
3. 사시수술을 한다면 비용과 회복기간 좀 알 수 있을까요?","안녕하세요. 하이닥- 네이버 지식iN 안과 상담의 정중영 입니다.
 
사시의 종류도 여러 가지가 있는데요, 왼쪽 눈동자가 바깥쪽으로 움직이지 않으면 일단은 마비사시를 생각할 수 있습니다.  눈동자를 바깥쪽으로 움직이게 하는 근육이 외직근이고 이 근육을 지배하는 신경이 외전신경인데요, 이 외전신경이 선천적이나 후천적으로 마비가 오면 눈이 바깥쪽으로 움직이지 않게 됩니다.
 
마비사시면 치료가 일반적인 사시와는 조금 다르고, 어렵습니다.  지금 왼쪽 시력이 괜찮고, 사물이 이중으로 보이는 복시가 없으며, 정면으로 볼 때 눈동자의 위치가 괜찮으면 수술은 될 수 있는 대로 안 하시는 것이 좋고요, 복시가 있거나 정면에서도 사시가 생겨 있으면 수술을 생각해 볼 수 있겠습니다.
 
일단은 진단과 수술 가능 여부를 확인해 보게 사시수술을 전문으로 하는 안과에서 진료를 받아보시는 것이 좋겠습니다.
 
답변이 도움이 되었으면 합니다.  감사합니다.",2011.08.16,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70112&docId=135419342&qb=67O17Iuc&enc=utf8&section=kin&rank=140&search_sort=0&spq=0,복시
35,뇌수막종 진단-사이버 나이프 주사,"저희 엄마는 갑상선 항진과, 당뇨로 5년이상 약복용중이시며, 관리를 꾸준히 잘하셔습니다.
눈떨림이 심하여, 병원에서 mri를 찍어 수술을 해야 한다 하여, 기다리던중, 갑자기 왼쪽눈에
복시현상이 있어, 인터넷 정보조회를 하다보니, 뇌종양이야기가 나와, 병원입원하여
ct촬영을하니, 뇌종양이 의심되니다하여, 입원하여mri 결과, 뇌수막종 진단을 받았습니다.
크기는 2.5cm정도 되며, 위치가 너무 안좋다며
대동맥과, 신경이 몰려 있는곳이라 출혈도 심하여, 수술이 어려워
사이버 나이프를 권하여 사이버 나이프 주사를 하기로 했습니다.
의사 상담결과.. 사이버 나이프 주사를 한다해도, 크기억제가 되는거지, 완치는 아니라며.
부작용으로, 왼쪽눈 실명, 또한, 악성 종양으로 변형 등 무서운 얘기를 하시더라구요
아직 악성으로 변한 케이스는 본인에게 없었다고 하시지만... 그래도 걱정이 됩니다.
 
제가 궁금한건. 갑상선항진이나, 당뇨가 이질병과 연관이 있는지...
또, 이런 질병이 있는 환자에게 사이버나이프를 하고, 뇌수막종을 앓게 되면, 더 큰 부작용은
없는지..너무 궁금합니다.
 
부작용으로 인한 신체 장해나, 생명에 지장은 없는지...
너무궁금합니다.","안녕하세요. 하이닥-네이버 지식 iN 신경외과 상담의 김영준 입니다.
 
질문 감사합니다.
 
뇌수막종의 발생과 갑상선기능항진증, 당뇨가 연관성이 있다는 보고는 보지 못했습니다.
그리고 사이버 나이프 방사선치료를 통해서는 일반적인 방사선치료보다는
그 후유증의 정도나 발생 빈도는 낮지만 발생할 수도 있습니다.
앞서 알고 계시는 외과적 수술을 통해서 발생할 수 있는 후유증이 모두 발생할 수 있는 위치입니다.
 
감사합니다.",2011.08.20,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70108&docId=135681308&qb=67O17Iuc&enc=utf8&section=kin&rank=142&search_sort=0&spq=0,복시
